id,usuario_id,serie_id,texto,puntuacion,fecha,etiquetas,util
res_1322,usr_0417,ser_0804,Reseña número 1322. Acción sin tregua en una aventura llena de giros inesperados.,7,2022-12-28,solo adultos|recomendada|apta para todos,236
res_1323,usr_0119,ser_1791,Reseña número 1323. Comedia que retrata la vida cotidiana con humor inteligente.,4,2023-12-03,clásico moderno|decepcionante|imprescindible,310
res_1324,usr_0276,ser_1513,Reseña número 1324. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2025-03-09,clásico moderno|joya oculta|solo adultos,65
res_1325,usr_0622,ser_1080,Reseña número 1325. Investigación criminal que pone a prueba los límites de la justicia.,7,2023-04-28,solo adultos,360
res_1326,usr_0155,ser_2133,Reseña número 1326. Comedia que retrata la vida cotidiana con humor inteligente.,6,2023-07-21,solo adultos,297
res_1327,usr_0210,ser_2871,Reseña número 1327. Una saga familiar que recorre generaciones y secretos.,5,2023-03-26,joya oculta,459
res_1328,usr_0580,ser_2887,"Reseña número 1328. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2022-11-22,clásico moderno,129
res_1329,usr_0318,ser_2959,Reseña número 1329. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2024-04-02,apta para todos|imprescindible,159
res_1330,usr_0147,ser_2254,Reseña número 1330. Comedia que retrata la vida cotidiana con humor inteligente.,8,2023-06-20,joya oculta,11
res_1331,usr_0797,ser_1516,"Reseña número 1331. Drama intenso sobre familia, lealtad y traición.",8,2024-08-10,sobrevalorada,188
res_1332,usr_0258,ser_1892,Reseña número 1332. Acción sin tregua en una aventura llena de giros inesperados.,7,2023-04-20,solo adultos,404
res_1333,usr_0675,ser_1809,Reseña número 1333. Una saga familiar que recorre generaciones y secretos.,10,2024-09-27,imprescindible|clásico moderno,330
res_1334,usr_0001,ser_2388,Reseña número 1334. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2023-12-26,joya oculta,11
res_1335,usr_0500,ser_0695,Reseña número 1335. Una mirada profunda a la condición humana en tiempos difíciles.,5,2024-04-15,clásico moderno,371
res_1336,usr_0043,ser_1114,"Reseña número 1336. En un mundo donde las reglas se rompen, surgen héroes inesperados.",2,2024-10-19,decepcionante,288
res_1337,usr_0156,ser_0570,Reseña número 1337. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2022-10-21,imprescindible|apta para todos,358
res_1338,usr_0216,ser_2533,Reseña número 1338. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2023-01-03,clásico moderno|recomendada|apta para todos,400
res_1339,usr_0754,ser_0384,Reseña número 1339. Misterio y suspenso se entrelazan en esta serie cautivadora.,8,2023-06-10,solo adultos|imprescindible|joya oculta,292
res_1340,usr_0057,ser_2902,Reseña número 1340. Comedia que retrata la vida cotidiana con humor inteligente.,6,2023-10-22,sobrevalorada,246
res_1341,usr_0517,ser_0770,Reseña número 1341. Una saga familiar que recorre generaciones y secretos.,1,2023-06-02,solo adultos|decepcionante|sobrevalorada,359
res_1342,usr_0789,ser_1200,Reseña número 1342. Comedia que retrata la vida cotidiana con humor inteligente.,7,2025-01-19,joya oculta|imprescindible,422
res_1343,usr_0392,ser_0950,Reseña número 1343. Una mirada profunda a la condición humana en tiempos difíciles.,4,2023-05-19,joya oculta|clásico moderno|sobrevalorada,175
res_1344,usr_0068,ser_2338,Reseña número 1344. Una historia épica que cambia el destino de los protagonistas para siempre.,4,2023-08-19,sobrevalorada|apta para todos|recomendada,286
res_1345,usr_0142,ser_1207,"Reseña número 1345. En un mundo donde las reglas se rompen, surgen héroes inesperados.",4,2022-03-26,apta para todos,406
res_1346,usr_0051,ser_1662,Reseña número 1346. Misterio y suspenso se entrelazan en esta serie cautivadora.,5,2025-04-06,sobrevalorada,187
res_1347,usr_0655,ser_2319,Reseña número 1347. Una mirada profunda a la condición humana en tiempos difíciles.,5,2022-09-01,solo adultos|clásico moderno,452
res_1348,usr_0641,ser_0797,Reseña número 1348. Una mirada profunda a la condición humana en tiempos difíciles.,5,2023-04-24,recomendada|apta para todos|clásico moderno,427
res_1349,usr_0465,ser_0455,Reseña número 1349. Investigación criminal que pone a prueba los límites de la justicia.,3,2022-07-24,decepcionante|recomendada|sobrevalorada,343
res_1350,usr_0018,ser_1777,Reseña número 1350. Una mirada profunda a la condición humana en tiempos difíciles.,10,2022-12-04,imprescindible,270
res_1351,usr_0386,ser_1890,Reseña número 1351. Investigación criminal que pone a prueba los límites de la justicia.,2,2022-06-23,recomendada|joya oculta|solo adultos,78
res_1352,usr_0242,ser_2219,Reseña número 1352. Investigación criminal que pone a prueba los límites de la justicia.,4,2024-03-28,solo adultos|recomendada|clásico moderno,71
res_1353,usr_0687,ser_1458,Reseña número 1353. Romance que desafía las convenciones sociales de la época.,10,2023-10-11,clásico moderno,216
res_1354,usr_0318,ser_1108,"Reseña número 1354. En un mundo donde las reglas se rompen, surgen héroes inesperados.",2,2023-01-23,joya oculta|apta para todos,231
res_1355,usr_0711,ser_0758,Reseña número 1355. Investigación criminal que pone a prueba los límites de la justicia.,7,2023-05-25,apta para todos|imprescindible|decepcionante,413
res_1356,usr_0018,ser_2718,"Reseña número 1356. Drama intenso sobre familia, lealtad y traición.",4,2024-10-25,joya oculta|solo adultos|imprescindible,29
res_1357,usr_0231,ser_0289,Reseña número 1357. Romance que desafía las convenciones sociales de la época.,6,2022-06-04,clásico moderno|recomendada,310
res_1358,usr_0046,ser_2464,Reseña número 1358. Una historia épica que cambia el destino de los protagonistas para siempre.,4,2024-01-18,decepcionante|joya oculta,458
res_1359,usr_0386,ser_2522,Reseña número 1359. Una mirada profunda a la condición humana en tiempos difíciles.,10,2023-11-28,imprescindible,12
res_1360,usr_0393,ser_2941,Reseña número 1360. Romance que desafía las convenciones sociales de la época.,4,2023-03-27,decepcionante,227
res_1361,usr_0394,ser_1311,Reseña número 1361. Una mirada profunda a la condición humana en tiempos difíciles.,5,2025-01-11,recomendada|apta para todos|imprescindible,354
res_1362,usr_0308,ser_2362,Reseña número 1362. Acción sin tregua en una aventura llena de giros inesperados.,7,2024-12-03,decepcionante|imprescindible|joya oculta,185
res_1363,usr_0561,ser_1414,Reseña número 1363. Comedia que retrata la vida cotidiana con humor inteligente.,3,2022-02-25,recomendada,348
res_1364,usr_0115,ser_2599,Reseña número 1364. Comedia que retrata la vida cotidiana con humor inteligente.,5,2023-09-13,joya oculta|sobrevalorada,304
res_1365,usr_0145,ser_0017,Reseña número 1365. Romance que desafía las convenciones sociales de la época.,5,2022-04-27,imprescindible|apta para todos,372
res_1366,usr_0708,ser_2251,Reseña número 1366. Romance que desafía las convenciones sociales de la época.,1,2023-01-22,decepcionante|imprescindible|recomendada,369
res_1367,usr_0668,ser_1852,Reseña número 1367. Romance que desafía las convenciones sociales de la época.,6,2022-04-22,clásico moderno,398
res_1368,usr_0258,ser_2569,Reseña número 1368. Una saga familiar que recorre generaciones y secretos.,9,2023-05-09,imprescindible|recomendada|solo adultos,90
res_1369,usr_0007,ser_2831,Reseña número 1369. Misterio y suspenso se entrelazan en esta serie cautivadora.,2,2022-04-17,solo adultos,67
res_1370,usr_0521,ser_0277,Reseña número 1370. Una historia épica que cambia el destino de los protagonistas para siempre.,3,2024-07-18,clásico moderno,418
res_1371,usr_0459,ser_1339,Reseña número 1371. Comedia que retrata la vida cotidiana con humor inteligente.,2,2022-11-15,sobrevalorada|solo adultos,28
res_1372,usr_0660,ser_0229,Reseña número 1372. Romance que desafía las convenciones sociales de la época.,10,2024-05-23,sobrevalorada|imprescindible|clásico moderno,11
res_1373,usr_0186,ser_0649,Reseña número 1373. Comedia que retrata la vida cotidiana con humor inteligente.,2,2024-08-14,apta para todos|sobrevalorada,427
res_1374,usr_0546,ser_2552,Reseña número 1374. Una saga familiar que recorre generaciones y secretos.,3,2022-08-30,solo adultos,146
res_1375,usr_0428,ser_0657,"Reseña número 1375. En un mundo donde las reglas se rompen, surgen héroes inesperados.",4,2023-03-15,clásico moderno|joya oculta,455
res_1376,usr_0735,ser_1424,Reseña número 1376. Investigación criminal que pone a prueba los límites de la justicia.,3,2024-01-23,clásico moderno|sobrevalorada,81
res_1377,usr_0066,ser_2376,"Reseña número 1377. Drama intenso sobre familia, lealtad y traición.",10,2023-10-30,recomendada|joya oculta|clásico moderno,290
res_1378,usr_0312,ser_1217,"Reseña número 1378. En un mundo donde las reglas se rompen, surgen héroes inesperados.",5,2024-10-17,sobrevalorada|apta para todos,224
res_1379,usr_0438,ser_0803,Reseña número 1379. Romance que desafía las convenciones sociales de la época.,9,2022-12-26,apta para todos|decepcionante,394
res_1380,usr_0521,ser_1450,Reseña número 1380. Investigación criminal que pone a prueba los límites de la justicia.,7,2023-10-01,apta para todos|sobrevalorada,298
res_1381,usr_0367,ser_2720,Reseña número 1381. Comedia que retrata la vida cotidiana con humor inteligente.,8,2024-09-22,recomendada|decepcionante|solo adultos,287
res_1382,usr_0417,ser_1497,Reseña número 1382. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2024-08-08,apta para todos|decepcionante|solo adultos,34
res_1383,usr_0102,ser_1533,Reseña número 1383. Una saga familiar que recorre generaciones y secretos.,1,2023-10-04,decepcionante|apta para todos|solo adultos,211
res_1384,usr_0516,ser_1870,Reseña número 1384. Una historia épica que cambia el destino de los protagonistas para siempre.,5,2022-12-06,joya oculta|sobrevalorada,490
res_1385,usr_0626,ser_2047,Reseña número 1385. Una saga familiar que recorre generaciones y secretos.,6,2022-04-05,recomendada|apta para todos|decepcionante,352
res_1386,usr_0407,ser_1669,Reseña número 1386. Una historia épica que cambia el destino de los protagonistas para siempre.,7,2023-03-28,decepcionante|joya oculta|solo adultos,16
res_1387,usr_0734,ser_1212,"Reseña número 1387. En un mundo donde las reglas se rompen, surgen héroes inesperados.",7,2022-10-19,clásico moderno|recomendada,439
res_1388,usr_0645,ser_2619,"Reseña número 1388. Drama intenso sobre familia, lealtad y traición.",1,2022-11-20,clásico moderno,89
res_1389,usr_0113,ser_0756,Reseña número 1389. Una mirada profunda a la condición humana en tiempos difíciles.,9,2022-01-26,joya oculta,135
res_1390,usr_0717,ser_1566,"Reseña número 1390. Drama intenso sobre familia, lealtad y traición.",8,2024-02-14,clásico moderno,489
res_1391,usr_0737,ser_0393,Reseña número 1391. Misterio y suspenso se entrelazan en esta serie cautivadora.,9,2024-08-08,solo adultos|clásico moderno,46
res_1392,usr_0323,ser_2746,"Reseña número 1392. En un mundo donde las reglas se rompen, surgen héroes inesperados.",3,2023-11-05,clásico moderno|apta para todos,412
res_1393,usr_0574,ser_2451,Reseña número 1393. Una mirada profunda a la condición humana en tiempos difíciles.,9,2023-10-04,sobrevalorada,169
res_1394,usr_0513,ser_2707,Reseña número 1394. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2022-05-17,clásico moderno|imprescindible,483
res_1395,usr_0357,ser_2643,Reseña número 1395. Una saga familiar que recorre generaciones y secretos.,6,2022-10-21,solo adultos,333
res_1396,usr_0696,ser_1318,"Reseña número 1396. En un mundo donde las reglas se rompen, surgen héroes inesperados.",3,2022-01-15,recomendada|solo adultos|joya oculta,45
res_1397,usr_0509,ser_2734,Reseña número 1397. Misterio y suspenso se entrelazan en esta serie cautivadora.,10,2024-07-25,imprescindible,62
res_1398,usr_0082,ser_1177,Reseña número 1398. Una saga familiar que recorre generaciones y secretos.,7,2023-05-05,apta para todos,435
res_1399,usr_0027,ser_2313,Reseña número 1399. Investigación criminal que pone a prueba los límites de la justicia.,10,2022-07-17,clásico moderno,342
res_1400,usr_0003,ser_1155,Reseña número 1400. Comedia que retrata la vida cotidiana con humor inteligente.,10,2024-03-08,imprescindible|joya oculta|clásico moderno,231
res_1401,usr_0665,ser_1103,Reseña número 1401. Una historia épica que cambia el destino de los protagonistas para siempre.,1,2024-01-12,solo adultos|decepcionante|joya oculta,106
res_1402,usr_0269,ser_2755,Reseña número 1402. Misterio y suspenso se entrelazan en esta serie cautivadora.,6,2023-07-13,imprescindible,8
res_1403,usr_0734,ser_1228,"Reseña número 1403. Drama intenso sobre familia, lealtad y traición.",1,2024-11-08,imprescindible|joya oculta,95
res_1404,usr_0559,ser_2569,Reseña número 1404. Acción sin tregua en una aventura llena de giros inesperados.,6,2023-07-10,recomendada|apta para todos|sobrevalorada,280
res_1405,usr_0454,ser_0713,Reseña número 1405. Comedia que retrata la vida cotidiana con humor inteligente.,6,2022-03-13,clásico moderno|decepcionante|recomendada,171
res_1406,usr_0124,ser_2484,Reseña número 1406. Una historia épica que cambia el destino de los protagonistas para siempre.,10,2023-02-24,clásico moderno|apta para todos,229
res_1407,usr_0778,ser_1909,Reseña número 1407. Una historia épica que cambia el destino de los protagonistas para siempre.,8,2025-04-01,recomendada|apta para todos,349
res_1408,usr_0412,ser_0380,Reseña número 1408. Acción sin tregua en una aventura llena de giros inesperados.,10,2023-07-19,sobrevalorada,389
res_1409,usr_0374,ser_0412,"Reseña número 1409. Drama intenso sobre familia, lealtad y traición.",9,2023-06-22,sobrevalorada|solo adultos|joya oculta,160
res_1410,usr_0796,ser_1475,Reseña número 1410. Una saga familiar que recorre generaciones y secretos.,6,2025-01-07,solo adultos,237
res_1411,usr_0755,ser_0253,Reseña número 1411. Acción sin tregua en una aventura llena de giros inesperados.,10,2022-09-27,apta para todos,306
res_1412,usr_0673,ser_0453,Reseña número 1412. Comedia que retrata la vida cotidiana con humor inteligente.,7,2025-02-27,joya oculta|solo adultos|recomendada,222
res_1413,usr_0022,ser_2146,"Reseña número 1413. Drama intenso sobre familia, lealtad y traición.",8,2024-05-19,recomendada,5
res_1414,usr_0174,ser_2915,Reseña número 1414. Una mirada profunda a la condición humana en tiempos difíciles.,6,2022-06-07,decepcionante|recomendada|joya oculta,390
res_1415,usr_0266,ser_1497,Reseña número 1415. Una saga familiar que recorre generaciones y secretos.,7,2025-04-10,clásico moderno,487
res_1416,usr_0800,ser_1923,Reseña número 1416. Una mirada profunda a la condición humana en tiempos difíciles.,5,2023-06-20,clásico moderno,474
